gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID,sentiment,sentiment_confidence,satisfaction_score,sentiment_negative,sentiment_neutral,sentiment_positive,emotion_satisfaction,emotion_calm,emotion_frustration,emotion_anger,emotion_anxiety,emotion_disappointment,topic_payment_problem,topic_refund_request,topic_subscription_cancellation,topic_security_concern,topic_login_issue,topic_bug_report,topic_performance_issue,topic_data_sync_issue,topic_feature_request,topic_account_suspension
1,0,0,0,66,1,0,68.75,4447.55,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,67.38712121212122,4,False,False,True,0,3948-KXDUF,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,67,1,1,111.05,7321.05,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,109.26940298507463,6,False,False,True,0,2323-ARSVR,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,42,1,1,99.0,4135.0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,98.45238095238096,4,False,True,False,0,0815-MFZGM,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,1,86.05,86.05,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,86.05,1,False,False,False,1,4826-XTSOH,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,31,1,0,21.0,697.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,22.506451612903227,0,False,True,False,0,5480-XTFFL,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,7,1,1,19.4,168.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,24.092857142857145,0,False,False,False,0,8295-FHIVV,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,4,0,1,44.55,174.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,43.575,2,False,False,False,1,2495-INZWQ,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,34,1,0,77.2,2753.8,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,80.99411764705883,3,False,True,False,0,9086-YJYXS,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,3,1,1,19.45,69.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,23.08333333333333,0,False,False,False,0,1179-INLAT,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,19,0,1,24.85,434.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.88421052631579,0,True,False,False,0,7909-FIOIY,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,31,0,0,35.4,1077.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34.75806451612903,2,False,True,False,1,4139-SUGLD,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,95.65,95.65,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,95.65,2,False,False,False,1,6857-VWJDT,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,3,0,0,41.35,107.25,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,35.75,3,False,False,False,0,6351-SCJKT,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,46,1,0,19.6,851.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,18.50434782608696,0,False,True,False,0,5468-BPMMO,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,20.95,20.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.95,0,False,False,False,1,5624-BQSSA,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,69,1,0,84.45,5848.6,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,84.76231884057971,2,False,False,True,0,0197-PNKNK,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,5,1,0,20.25,109.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.96,0,False,False,False,0,2439-QKJUL,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0,19.65,19.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.65,0,False,False,False,0,1194-SPVSP,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,26,1,1,20.65,595.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,22.903846153846157,0,False,True,False,0,9534-NSXEM,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,10,0,1,34.7,329.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,32.980000000000004,1,False,False,False,1,2408-WITXK,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,25,1,0,99.3,2513.5,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,100.54,4,False,True,False,0,8929-KSWIH,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,64,1,0,81.05,5135.35,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,80.23984375,2,False,False,True,0,2250-IVBWA,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,30,1,0,67.6,2000.2,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,66.67333333333333,4,False,True,False,0,1810-MVMAI,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,13,1,1,70.15,931.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.67307692307692,0,True,False,False,0,9506-UXUSK,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,64,1,1,115.0,7396.15,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,115.56484375,6,False,False,True,0,1229-RCALF,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,46,1,1,84.8,3958.85,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,86.06195652173913,2,False,True,False,0,3572-UOLYZ,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,12,1,0,19.7,260.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.741666666666664,0,False,False,False,0,1429-UYJSV,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,15,1,0,19.75,297.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.82,0,True,False,False,1,5577-OTWWW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,17,1,1,92.55,1515.1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,89.12352941176471,2,True,False,False,1,6100-QQHEB,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,13,1,1,63.15,816.8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,62.83076923076923,3,True,False,False,0,6366-XIVKZ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,67,1,0,74.0,4868.4,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,72.66268656716417,4,False,False,True,0,3470-OBUET,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,24,0,0,29.1,688.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,28.666666666666668,1,True,False,False,0,2770-NSVDG,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,6,1,0,50.05,288.35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,48.05833333333334,1,False,False,False,0,9375-MHRRS,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,53,1,1,60.05,3229.65,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,60.93679245283019,2,False,False,True,1,2634-HCZGT,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,16,1,1,74.3,1178.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,73.640625,1,True,False,False,1,7503-QQRVF,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,10,1,0,20.0,185.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,18.54,0,False,False,False,0,4860-YZGZM,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,13,1,1,74.65,966.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,74.32692307692308,1,True,False,False,0,6599-GZWCM,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,9,1,1,85.35,758.6,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,84.28888888888889,1,False,False,False,1,2691-NZETQ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,25,1,0,74.3,1863.8,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,74.55199999999999,5,False,True,False,1,4404-HIBDJ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,7,0,1,44.4,265.8,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,37.971428571428575,3,False,False,False,0,5533-NHFRF,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,38,1,1,85.4,3297.0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,86.76315789473684,5,False,True,False,0,7037-MTYVW,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,43,1,1,94.1,4107.3,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,95.5186046511628,3,False,True,False,0,4760-THGOT,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,4,1,1,98.1,396.3,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,99.075,4,False,False,False,1,7295-JOMMD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,25,1,0,108.9,2809.05,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,112.362,5,False,True,False,0,4016-BJKTZ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,27,1,0,56.2,1567.55,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,58.0574074074074,2,False,True,False,0,6584-VQMYT,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,72,1,0,26.1,1851.45,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,25.714583333333334,0,False,False,True,0,9838-BFCQT,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,71,1,1,85.45,6028.95,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,84.91478873239437,2,False,False,True,0,2790-XUYMV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,24,1,1,88.95,2072.75,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,86.36458333333333,2,True,False,False,0,0581-MDMPW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,50,1,1,109.65,5551.15,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,111.023,5,False,False,True,1,5013-SBUIH,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,57,1,1,74.35,4317.35,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,75.74298245614035,4,False,False,True,0,1023-BQXZE,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,0,48.85,736.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,49.12,1,True,False,False,0,9163-GHAYE,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,4,1,1,80.1,336.15,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,84.0375,1,False,False,False,0,3904-UKFRE,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,28,1,0,56.05,1522.65,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,54.38035714285714,2,False,True,False,0,5353-WILCI,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,9,1,1,74.55,622.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.21111111111111,0,False,False,False,1,0709-TVGUR,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,55,1,1,89.8,4959.6,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90.17454545454548,2,False,False,True,0,0058-EVZWM,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,3,1,1,100.95,329.95,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,109.98333333333332,3,False,False,False,1,6023-YEBUP,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,10,1,1,94.9,1048.85,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,104.885,3,False,False,False,1,7209-JCUDS,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,55,1,0,19.1,1001.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,18.20909090909091,0,False,False,True,0,7009-PCARS,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,20,1,0,20.35,442.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,22.130000000000003,0,True,False,False,0,0519-DRGTI,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,62,1,1,106.05,6703.5,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,108.12096774193547,4,False,False,True,0,1017-FBQMM,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,32,1,1,104.9,3351.55,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,104.7359375,4,False,True,False,1,3001-CBHLQ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,43,1,1,19.65,779.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,18.12209302325581,0,False,True,False,0,1985-MBRYP,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,9,0,0,24.1,259.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,28.866666666666667,0,False,False,False,1,6158-DWPZT,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,60,1,0,59.85,3483.45,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,58.0575,3,False,False,True,0,9372-TXXPS,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,58,1,1,86.1,4890.5,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,84.31896551724138,5,False,False,True,0,3259-QMXUN,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,7,1,0,19.45,136.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.535714285714285,0,False,False,False,0,1015-JPFYW,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,2,1,0,97.1,184.15,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,92.075,3,False,False,False,0,6645-MXQJT,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,37,0,0,36.65,1315.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,35.54054054054054,2,False,True,False,0,4360-QRAVE,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,65,1,1,103.9,6767.1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,104.10923076923078,4,False,False,True,0,8433-WPJTV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,39,1,0,19.75,757.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.434615384615388,0,False,True,False,0,5804-JMYIO,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,66,1,1,104.05,6890.0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,104.3939393939394,4,False,False,True,1,3763-GCZHZ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,68,1,0,24.55,1657.4,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.373529411764707,0,False,False,True,0,6484-LATFU,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,62,0,0,48.7,3008.55,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,48.525000000000006,4,False,False,True,0,7599-NTMDP,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,3,1,1,88.35,262.05,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,87.35000000000001,3,False,False,False,1,0772-GYEQQ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,72,1,1,109.55,8165.1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,113.40416666666668,5,False,False,True,0,0536-ACXIP,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,41,1,0,20.65,875.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,21.35487804878049,0,False,True,False,0,0936-NQLJU,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,29,1,0,94.65,2649.15,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,91.35,3,False,True,False,1,4831-EOBFE,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,4,1,0,55.2,220.65,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,55.1625,2,False,False,False,0,1575-KRZZE,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,53,1,0,24.05,1301.9,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,24.56415094339623,0,False,False,True,0,3251-YMVWZ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,1,1,74.4,74.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.4,0,False,False,False,1,4102-OQUPX,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,41,1,0,79.9,3326.2,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,81.12682926829268,5,False,True,False,1,9170-GYZJC,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,39,1,1,20.45,790.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,20.256410256410252,0,False,True,False,0,4884-LEVMQ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,63,1,0,19.25,1237.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.645238095238096,0,False,False,True,0,8857-CUPFQ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,15,1,1,26.35,378.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,25.24,0,True,False,False,0,7610-TVOPG,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,13,1,0,43.8,592.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,45.58846153846154,0,True,False,False,0,3638-DIMPH,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,50.15,50.15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,50.15,1,False,False,False,0,1845-ZLLIG,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,20.45,20.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.45,0,False,False,False,0,8559-WNQZS,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,8,1,1,69.7,560.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.10625,0,False,False,False,1,3999-QGRJH,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,60,1,0,61.4,3638.25,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,60.6375,3,False,False,True,0,1699-UOTXU,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,12,1,1,98.1,1060.2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,88.35000000000001,3,False,False,False,1,2454-RPBRZ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,40,1,0,70.75,2921.75,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,73.04375,3,False,True,False,0,0635-WKOLD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,66,1,1,61.15,4017.45,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,60.87045454545454,3,False,False,True,0,5993-JSUWV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,42,1,0,20.25,854.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.354761904761904,0,False,True,False,0,4518-FZBSX,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
