gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
1,0,0,0,27,1,0,19.85,470.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,17.40740740740741,0,False,True,False,0,5171-EPLKN
1,0,0,0,7,1,0,43.9,278.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,39.771428571428565,0,False,False,False,0,4452-QIIEB
1,0,0,0,26,1,1,80.5,2088.8,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,80.33846153846154,1,False,True,False,1,5998-VVEJY
1,1,0,0,5,1,1,89.8,502.6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,100.52000000000001,2,False,False,False,1,1624-NALOJ
1,1,0,0,30,1,1,90.5,2595.85,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,86.52833333333334,2,False,True,False,0,6741-EGCBI
1,0,0,0,63,1,0,90.45,5825.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,92.46825396825396,2,False,False,True,0,7820-ZYGNY
1,0,0,0,1,1,1,50.75,50.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,50.75,1,False,False,False,1,4317-VTEOA
0,0,0,1,53,1,1,84.6,4449.75,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,83.95754716981132,5,False,False,True,0,9677-AVKED
0,0,1,1,14,1,1,89.65,1208.35,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,86.31071428571428,3,True,False,False,1,1670-SVOWZ
0,0,0,0,21,1,1,99.15,1956.4,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,93.16190476190476,4,True,False,False,0,2227-JRSJX
1,0,0,0,17,1,0,19.95,310.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.27058823529412,0,True,False,False,0,9847-HNVGP
1,0,1,1,16,1,0,20.5,290.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.159375,0,True,False,False,0,6696-YDAYZ
0,0,0,0,35,1,1,62.1,2096.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,59.888571428571424,2,False,True,False,0,8980-WQFWL
0,1,0,0,32,1,1,79.5,2665.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,83.28125,1,False,True,False,0,1730-ZMAME
0,0,1,1,28,1,1,19.55,543.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.42142857142857,0,False,True,False,0,6506-EYCNH
0,0,0,0,1,1,1,20.35,20.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.35,0,False,False,False,0,4634-JLRJT
1,0,0,0,59,0,1,51.7,3005.8,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,50.94576271186441,3,False,False,True,0,9501-UKKNL
0,0,1,1,72,1,1,23.3,1623.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,22.543750000000003,0,False,False,True,0,2560-QTSBS
1,0,0,0,36,1,1,65.4,2498.4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,69.4,3,False,True,False,1,7541-YLXCL
0,0,0,0,40,1,0,65.1,2586.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,64.65,3,False,True,False,0,4795-WRNVT
1,0,1,1,40,1,1,81.2,3292.3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,82.3075,1,False,True,False,0,6080-TCMYC
0,0,0,1,9,1,1,72.9,651.4,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,72.37777777777778,4,False,False,False,1,0260-ZDLGK
1,0,1,1,63,1,0,74.5,4674.55,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,74.19920634920635,5,False,False,True,0,7860-UXCRM
0,0,0,0,3,1,1,80.5,232.35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,77.45,1,False,False,False,0,6357-JJPQT
1,0,1,1,40,0,0,60.3,2448.5,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,61.2125,5,False,True,False,0,2292-XQWSV
1,0,1,0,8,1,1,75.0,658.1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,82.2625,1,False,False,False,0,9552-TGUZV
1,1,1,0,34,1,0,90.15,3128.8,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,92.02352941176471,3,False,True,False,0,5913-INRQV
1,0,0,0,5,0,0,40.0,223.45,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,44.69,3,False,False,False,1,8722-NGNBH
1,1,0,0,9,1,1,99.45,919.4,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,102.15555555555555,3,False,False,False,1,6210-KBBPI
1,0,1,0,9,1,1,69.05,653.95,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,72.66111111111111,3,False,False,False,0,9643-YBLUR
1,0,1,1,31,1,0,59.7,1825.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,58.88709677419355,1,False,True,False,0,8734-FNWVH
0,0,1,0,50,1,1,19.85,943.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,18.862000000000002,0,False,False,True,0,9447-YPTBX
0,0,0,0,2,1,1,86.25,181.65,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,90.825,3,False,False,False,1,0133-BMFZO
0,0,0,0,1,1,1,45.65,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.65,0,False,False,False,1,6128-CZOMY
1,0,0,0,8,1,1,70.1,551.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,68.91875,0,False,False,False,1,9540-JYROE
0,0,0,0,9,0,0,40.75,359.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,39.93333333333333,2,False,False,False,0,9026-LHEVG
0,1,0,0,2,1,1,70.2,115.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.975,0,False,False,False,1,2260-USTRB
0,0,0,0,3,1,0,55.35,165.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,55.06666666666666,2,False,False,False,1,3656-TKRVZ
1,0,1,0,25,1,1,95.7,2338.35,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,93.53399999999999,3,False,True,False,0,7011-CVEUC
1,1,0,0,1,1,0,46.3,46.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46.3,0,False,False,False,0,6185-TASNN
0,0,1,1,45,1,0,81.3,3541.1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,78.69111111111111,5,False,True,False,0,7925-PNRGI
1,1,1,1,51,1,1,84.2,4146.05,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,81.29509803921569,2,False,False,True,1,8623-TMRBY
0,0,1,1,55,1,0,20.0,1087.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,19.76818181818182,0,False,False,True,0,1552-CZCLL
0,0,0,0,38,1,1,66.15,2522.4,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,66.37894736842105,3,False,True,False,0,3038-PQIUY
1,0,0,0,2,1,0,45.85,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40.5,0,False,False,False,1,1501-SGHBW
1,0,1,1,38,1,0,19.6,717.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,18.876315789473683,0,False,True,False,0,9313-CDOGY
1,0,0,0,34,1,1,49.8,1734.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,51.00588235294118,1,False,True,False,0,8148-BPLZQ
0,0,1,0,70,1,1,101.75,7069.3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,100.99000000000001,3,False,False,True,0,2623-DRYAM
0,0,0,0,13,1,0,55.15,742.9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,57.146153846153844,2,True,False,False,0,9987-LUTYD
1,0,0,0,39,1,0,75.25,3017.65,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,77.37564102564103,0,False,True,False,1,3208-YPIOE
0,0,0,0,61,1,1,103.95,6423.0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,105.29508196721312,4,False,False,True,0,4488-KQFDT
0,0,0,0,12,1,1,100.15,1164.3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,97.02499999999999,3,False,False,False,1,2612-RANWT
1,0,0,0,41,1,1,99.65,4220.35,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,102.93536585365854,4,False,True,False,0,5693-PIPCS
1,0,0,0,21,1,1,73.7,1558.7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.22380952380952,0,True,False,False,0,0491-KAPQG
1,1,0,0,55,0,1,50.05,2743.45,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,49.880909090909086,3,False,False,True,0,1925-LFCZZ
1,0,1,0,69,0,0,60.25,4055.5,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,58.77536231884058,5,False,False,True,0,8039-EQPIM
1,1,1,1,26,1,0,105.75,2710.25,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,104.24038461538461,4,False,True,False,1,6900-PXRMS
0,1,1,0,69,1,0,87.3,6055.55,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,87.76159420289855,3,False,False,True,0,8707-RMEZH
0,1,1,0,18,0,1,48.35,810.7,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,45.03888888888889,3,True,False,False,1,3346-BRMIS
1,0,1,1,47,1,0,54.25,2538.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,54.00425531914893,1,False,True,False,0,3209-ZPKFI
0,0,1,1,72,1,0,85.3,6129.2,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,85.12777777777778,6,False,False,True,0,6479-VDGRK
1,1,1,0,33,0,1,50.0,1750.85,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,53.056060606060605,4,False,True,False,0,9373-WSLOY
0,0,1,1,2,0,1,24.4,36.55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.275,0,False,False,False,1,2933-FILNV
0,0,1,1,72,1,0,90.95,6652.45,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,92.39513888888888,6,False,False,True,0,3569-JFODW
1,1,1,0,37,1,1,72.25,2575.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.60675675675675,0,False,True,False,0,9819-FBNSV
0,1,1,1,62,1,1,96.1,6019.35,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,97.08629032258065,3,False,False,True,0,9544-PYPSJ
0,0,1,0,71,1,0,19.85,1379.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.430985915492958,0,False,False,True,0,1591-XWLGB
1,0,0,1,23,1,1,55.3,1284.2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,55.834782608695654,2,True,False,False,0,0396-UKGAI
0,0,0,0,16,1,0,20.1,296.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.509375,0,True,False,False,0,3243-ZHOHY
1,0,0,0,9,1,1,69.5,653.25,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,72.58333333333333,4,False,False,False,0,5186-EJEGL
1,0,1,1,17,1,1,25.15,412.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.27058823529412,0,True,False,False,0,7527-QNRUS
0,0,0,0,4,1,0,20.95,85.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,21.375,0,False,False,False,1,9986-BONCE
0,1,1,0,1,1,1,49.55,49.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49.55,1,False,False,False,1,2722-JMONI
0,0,1,0,24,1,1,79.65,1928.7,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,80.3625,1,True,False,False,0,2203-GHNWN
0,1,0,0,1,1,1,71.25,71.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.25,0,False,False,False,0,3878-AVSOQ
1,1,0,0,72,1,0,113.8,7845.8,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,108.96944444444445,6,False,False,True,0,3258-SYSWS
0,0,1,0,72,1,0,24.55,1750.7,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,24.31527777777778,0,False,False,True,0,5296-PSYVW
0,0,0,1,11,1,0,19.7,216.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,19.654545454545453,0,False,False,False,0,6319-QSUSR
1,0,0,0,9,1,0,20.25,178.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.833333333333332,0,False,False,False,1,4083-EUGRJ
0,1,1,0,2,1,0,50.15,115.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,57.55,1,False,False,False,1,7579-OOPEC
0,1,1,0,60,1,1,100.5,6029.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,100.48333333333333,3,False,False,True,0,0512-FLFDW
1,1,1,0,29,1,1,95.9,2745.2,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,94.66206896551724,3,False,True,False,1,1771-OADNZ
0,0,0,0,49,1,1,74.45,3721.9,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,75.95714285714286,4,False,False,True,0,0487-CRLZF
0,1,0,0,30,1,1,104.1,3121.1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,104.03666666666666,4,False,True,False,0,2107-FBPTK
0,0,1,0,53,1,0,19.05,990.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,18.687735849056605,0,False,False,True,0,9451-WLYRI
1,0,0,1,39,1,0,25.0,1004.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,25.752564102564104,0,False,True,False,0,8219-VYBVI
0,0,0,0,9,1,0,19.05,157.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,17.516666666666666,0,False,False,False,0,1991-VOPLL
1,0,0,0,39,1,0,81.9,3219.75,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,82.5576923076923,2,False,True,False,0,9738-QLWTP
1,1,0,0,8,1,1,69.7,572.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.60625,0,False,False,False,0,1016-DJTSV
0,0,1,1,51,1,1,90.15,4554.85,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,89.31078431372549,2,False,False,True,0,9419-IPPBE
1,0,1,1,71,1,0,25.35,1847.55,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,26.021830985915493,0,False,False,True,0,0174-QRVVY
1,1,0,0,71,1,1,24.65,1766.75,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.883802816901408,0,False,False,True,0,5699-BNCAS
0,1,1,0,70,1,1,19.55,1462.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,20.88642857142857,0,False,False,True,0,2900-PHPLN
0,1,0,0,1,0,0,25.25,25.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.25,0,False,False,False,1,0612-RTZZA
1,0,1,0,38,0,1,60.0,2193.2,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,57.715789473684204,5,False,True,False,0,8106-GWQOK
0,0,1,0,28,1,0,89.9,2433.5,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,86.91071428571429,3,False,True,False,0,8751-EDEKA
0,0,1,0,32,1,0,19.4,641.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,20.0359375,0,False,True,False,0,6878-GGDWG
1,1,1,0,49,1,0,49.8,2398.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,48.946938775510205,1,False,False,True,0,4039-PIMHX
0,0,1,1,37,1,1,24.1,861.85,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,23.293243243243243,0,False,True,False,0,8450-LUGUK
0,0,0,0,10,1,0,54.25,583.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,58.3,2,False,False,False,0,3604-WLABM
1,0,1,0,67,1,0,109.9,7332.4,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,109.43880597014925,5,False,False,True,0,0795-GMVQO
1,0,0,0,7,0,1,35.5,249.55,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,35.65,2,False,False,False,0,2259-OUUSZ
0,0,0,0,51,1,0,87.55,4475.9,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,87.7627450980392,2,False,False,True,0,1142-IHLOO
0,0,0,0,9,1,0,45.15,416.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46.27222222222222,0,False,False,False,1,6410-LEFEN
0,0,0,0,9,1,1,88.4,788.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,87.62222222222222,2,False,False,False,0,4633-MKHYU
1,0,0,0,4,1,1,50.8,202.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,50.575,1,False,False,False,0,6257-RJOHI
1,0,1,0,71,1,1,99.0,6994.6,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,98.51549295774649,4,False,False,True,0,1545-JFUML
0,0,1,1,50,1,1,84.4,4116.15,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,82.323,1,False,False,True,1,3194-ORPIK
0,1,1,1,24,1,1,96.55,2263.45,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,94.31041666666665,3,True,False,False,0,7826-VVKWT
1,0,1,0,22,1,1,59.75,1374.35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,62.470454545454544,2,True,False,False,0,1353-GHZOS
1,0,0,0,44,1,1,111.5,4915.15,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,111.70795454545454,5,False,True,False,0,2587-EKXTS
0,0,1,1,33,1,0,24.25,838.5,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,25.40909090909091,0,False,True,False,0,5442-BXVND
0,0,0,0,1,1,1,75.1,75.1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.1,0,False,False,False,1,8816-VXNZD
0,0,1,0,54,1,1,70.15,3715.65,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,68.80833333333334,2,False,False,True,1,9378-FXTIZ
1,0,0,0,42,1,1,101.75,4273.45,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,101.74880952380951,3,False,True,False,1,1723-HKXJQ
0,0,0,0,1,1,0,45.8,45.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.8,0,False,False,False,1,7825-GKXMW
0,0,0,0,1,1,0,20.5,20.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.5,0,False,False,False,0,9753-OYLBX
1,0,0,0,30,1,0,70.4,2044.75,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,68.15833333333333,4,False,True,False,0,2364-UFROM
0,0,0,0,1,0,0,30.55,30.55,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,30.55,1,False,False,False,0,6656-JWRQX
1,0,1,1,16,1,0,84.9,1398.25,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,87.390625,5,True,False,False,0,6473-ULUHT
1,0,0,0,1,1,1,20.1,20.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.1,0,False,False,False,1,1240-KNSEZ
1,0,1,0,9,0,0,40.65,328.95,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,36.55,2,False,False,False,1,0836-SEYLU
1,1,1,0,46,1,1,101.0,4680.05,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,101.74021739130436,3,False,True,False,1,4433-JCGCG
1,0,0,0,1,1,1,69.1,69.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.1,0,False,False,False,1,3716-BDVDB
1,0,1,0,71,1,0,54.5,3778.2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,53.21408450704225,2,False,False,True,0,7688-AWMDX
1,0,0,0,43,1,1,75.35,3161.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,73.52093023255814,0,False,True,False,0,2842-BCQGE
1,0,1,0,50,0,1,44.45,2188.45,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,43.769,3,False,False,True,0,7244-QWYHG
0,0,0,0,13,1,1,75.0,999.45,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,76.88076923076923,0,True,False,False,1,5899-MQZZL
1,0,1,1,19,1,0,100.0,1888.65,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,99.40263157894738,4,True,False,False,1,6849-OYAMU
0,0,0,0,41,1,0,98.05,3990.6,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,97.33170731707317,3,False,True,False,0,5312-UXESG
0,1,0,0,1,1,1,71.15,71.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.15,0,False,False,False,1,9488-HGMJH
0,0,0,0,24,0,1,54.15,1240.25,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,51.677083333333336,4,True,False,False,1,6038-GCYEC
0,0,1,0,40,1,0,63.9,2635.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,65.875,2,False,True,False,0,2150-WLKUW
0,0,1,1,3,1,1,69.15,235.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,78.33333333333333,3,False,False,False,0,7159-FVYPK
0,0,0,0,37,1,0,64.65,2347.85,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,63.4554054054054,2,False,True,False,0,7032-LMBHI
0,0,1,1,67,1,1,108.75,7156.2,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,106.80895522388059,5,False,False,True,1,1150-WFARN
0,0,1,1,32,1,1,98.85,3089.6,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,96.55,3,False,True,False,0,6088-BXMRG
0,0,1,0,6,1,1,49.15,270.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,45.13333333333333,1,False,False,False,1,3144-AUDBS
0,0,1,1,32,1,0,89.6,2901.8,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,90.68125,2,False,True,False,0,4821-SJHJV
0,0,0,0,59,1,1,83.25,4949.1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,83.88305084745764,2,False,False,True,0,7346-MEDWM
0,0,1,0,30,1,0,70.25,2198.9,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,73.29666666666667,4,False,True,False,0,1137-DGOWI
1,0,0,1,20,1,1,19.4,374.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,18.725,0,True,False,False,1,5616-PRTNT
0,0,1,1,27,1,0,24.5,761.95,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,28.22037037037037,0,False,True,False,0,3812-LRZIR
0,1,0,0,20,1,1,79.15,1520.9,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76.045,1,True,False,False,1,4818-QIUFN
1,0,0,1,9,1,0,20.1,190.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.13888888888889,0,False,False,False,0,9483-GCPWE
0,0,1,1,68,1,1,73.0,5163.0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,75.92647058823529,4,False,False,True,0,4227-OJHAL
0,0,1,1,69,1,0,61.4,4059.85,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,58.83840579710145,2,False,False,True,0,9220-CXRSC
1,0,0,0,26,1,1,84.3,2281.6,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,87.75384615384615,2,False,True,False,0,4993-JCRGJ
1,0,1,1,69,1,0,19.9,1356.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.66231884057971,0,False,False,True,0,9537-JALFH
1,0,0,0,11,1,0,20.4,231.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,21.04090909090909,0,False,False,False,0,6698-OXETB
